id	t	x	y	z
Trace 315	11	-59842.1375	39529.9875	39529.9875
Trace 315	12	-59841.65	39530.3125	39530.3125
Trace 315	13	-59841.65	39531.2875	39531.2875
Trace 315	14	-59841.4875	39530.9625	39530.9625
Trace 315	15	-59841.1625	39531.6125	39531.6125
Trace 315	16	-59840.8375	39531.6125	39531.6125
Trace 316	0	-59541.5125	39527.0625	39527.0625
Trace 316	1	-59546.55	39526.9	39526.9
Trace 316	2	-59544.4375	39524.3	39524.3
Trace 316	3	-59536.8	39526.7375	39526.7375
Trace 316	4	-59536.3125	39522.675	39522.675
Trace 316	5	-59533.875	39526.4125	39526.4125
Trace 316	6	-59528.8375	39522.8375	39522.8375
Trace 316	7	-59531.275	39526.7375	39526.7375
Trace 316	8	-59529.1625	39523.8125	39523.8125
Trace 316	9	-59526.725	39525.4375	39525.4375
Trace 316	10	-59527.2125	39526.25	39526.25
Trace 316	11	-59526.4	39524.1375	39524.1375
Trace 316	12	-59523.15	39526.9	39526.9
Trace 316	13	-59523.15	39523.8125	39523.8125
Trace 316	14	-59519.0875	39523.4875	39523.4875
Trace 316	15	-59523.6375	39526.575	39526.575
Trace 316	16	-59521.525	39525.7625	39525.7625
Trace 317	0	-59306.2125	39528.3625	39528.3625
Trace 317	1	-59312.0625	39529.175	39529.175
Trace 317	2	-59311.4125	39524.7875	39524.7875
Trace 317	3	-59315.8	39522.35	39522.35
Trace 317	4	-59311.0875	39522.5125	39522.5125
Trace 317	5	-59307.35	39523.325	39523.325
Trace 317	6	-59303.45	39526.0875	39526.0875
Trace 317	7	-59301.825	39523.975	39523.975
Trace 317	8	-59302.6375	39525.7625	39525.7625
Trace 317	9	-59302.15	39526.4125	39526.4125
Trace 317	10	-59302.15	39525.4375	39525.4375
Trace 317	11	-59302.15	39528.0375	39528.0375
Trace 317	12	-59299.875	39527.225	39527.225
Trace 317	13	-59300.3625	39527.875	39527.875
Trace 317	14	-59299.0625	39528.85	39528.85
Trace 317	15	-59298.575	39527.7125	39527.7125
Trace 317	16	-59298.25	39528.3625	39528.3625
Trace 318	0	-59358.375	39496.5125	39496.5125
Trace 318	1	-59339.3625	39504.6375	39504.6375
Trace 318	2	-59333.5125	39489.6875	39489.6875
Trace 318	3	-59349.7625	39494.2375	39494.2375
Trace 318	4	-59346.5125	39495.2125	39495.2125
Trace 318	5	-59342.9375	39495.8625	39495.8625
Trace 318	6	-59341.9625	39495.2125	39495.2125
Trace 318	7	-59341.9625	39496.35	39496.35
Trace 318	8	-59341.15	39497.4875	39497.4875
Trace 318	9	-59340.825	39497.8125	39497.8125
Trace 318	10	-59336.1125	39498.7875	39498.7875
Trace 318	11	-59338.225	39499.1125	39499.1125
Trace 318	12	-59336.4375	39498.625	39498.625
Trace 318	13	-59336.1125	39499.1125	39499.1125
Trace 318	14	-59334.4875	39499.7625	39499.7625
Trace 318	15	-59334.8125	39499.925	39499.925
Trace 320	0	-59457.175	39481.4	39481.4
Trace 320	1	-59465.4625	39467.5875	39467.5875
Trace 320	2	-59463.675	39470.025	39470.025
Trace 320	3	-59461.5625	39471.325	39471.325
Trace 320	4	-59459.45	39470.1875	39470.1875
Trace 320	5	-59457.825	39471.4875	39471.4875
Trace 320	6	-59457.0125	39471.8125	39471.8125
Trace 320	7	-59455.225	39472.3	39472.3
Trace 320	8	-59452.625	39471.325	39471.325
Trace 320	9	-59452.7875	39468.5625	39468.5625
Trace 320	10	-59451.65	39468.4	39468.4
Trace 320	11	-59452.95	39469.375	39469.375
Trace 320	12	-59453.275	39470.5125	39470.5125
Trace 320	13	-59455.0625	39472.95	39472.95
Trace 320	14	-59454.0875	39472.1375	39472.1375
Trace 320	15	-59453.6	39471.1625	39471.1625
Trace 320	16	-59454.9	39471	39471
Trace 321	0	-59776.65	39467.9125	39467.9125
Trace 321	1	-59777.4625	39464.3375	39464.3375
Trace 321	2	-59775.025	39461.575	39461.575
Trace 321	3	-59773.8875	39464.0125	39464.0125
Trace 321	4	-59769.175	39463.2	39463.2
Trace 321	5	-59767.7125	39463.85	39463.85
Trace 321	6	-59767.0625	39462.225	39462.225
Trace 321	7	-59764.3	39462.875	39462.875
Trace 321	8	-59765.1125	39462.225	39462.225
Trace 321	9	-59763.975	39463.6875	39463.6875
Trace 321	10	-59763.65	39463.525	39463.525
Trace 321	11	-59762.675	39464.9875	39464.9875
Trace 321	12	-59763.975	39465.475	39465.475
Trace 321	13	-59763.325	39464.6625	39464.6625
Trace 321	14	-59764.625	39464.5	39464.5
Trace 321	15	-59764.4625	39465.3125	39465.3125
Trace 321	16	-59762.025	39465.3125	39465.3125
Trace 322	0	-59301.5	39465.15	39465.15
Trace 322	1	-59302.6375	39461.7375	39461.7375
Trace 322	2	-59298.7375	39457.35	39457.35
Trace 322	3	-59295.4875	39455.2375	39455.2375
Trace 322	4	-59292.075	39454.425	39454.425
Trace 322	5	-59289.3125	39453.9375	39453.9375
Trace 322	6	-59286.55	39456.375	39456.375
Trace 322	7	-59286.225	39457.1875	39457.1875
Trace 322	8	-59285.575	39457.35	39457.35
Trace 322	9	-59283.95	39458.65	39458.65
Trace 322	10	-59283.3	39459.625	39459.625
Trace 322	11	-59285.0875	39461.7375	39461.7375
Trace 322	12	-59283.625	39459.95	39459.95
Trace 322	13	-59284.6	39460.7625	39460.7625
Trace 322	14	-59288.175	39458.65	39458.65
Trace 322	15	-59285.25	39459.7875	39459.7875
Trace 322	16	-59285.0875	39456.05	39456.05
Trace 323	0	-59913.3125	39451.5	39451.5
Trace 323	1	-59913.3125	39451.175	39451.175
Trace 323	2	-59910.225	39451.0125	39451.0125
Trace 323	3	-59906.4875	39450.525	39450.525
Trace 323	4	-59903.4	39451.6625	39451.6625
Trace 323	5	-59900.9625	39452.15	39452.15
Trace 323	6	-59899.0125	39451.9875	39451.9875
Trace 323	7	-59898.85	39452.6375	39452.6375
Trace 323	8	-59897.3875	39453.2875	39453.2875
Trace 323	9	-59895.925	39453.125	39453.125
Trace 323	10	-59903.5625	39453.2875	39453.2875
Trace 323	11	-59899.825	39429.075	39429.075
Trace 323	12	-59899.6625	39442.4	39442.4
Trace 323	13	-59893.325	39448.25	39448.25
Trace 323	14	-59897.3875	39447.7625	39447.7625
Trace 323	15	-59906.4875	39448.25	39448.25
Trace 323	16	-59902.9125	39446.625	39446.625
Trace 324	0	-59303.125	39446.7875	39446.7875
Trace 324	1	-59307.025	39443.05	39443.05
Trace 324	2	-59303.45	39435.575	39435.575
Trace 324	3	-59303.775	39440.775	39440.775
Trace 324	4	-59302.6375	39444.1875	39444.1875
Trace 324	5	-59296.3	39436.55	39436.55
Trace 324	6	-59298.0875	39441.75	39441.75
Trace 324	7	-59298.4125	39440.9375	39440.9375
Trace 324	8	-59298.25	39442.8875	39442.8875
Trace 324	9	-59294.675	39440.9375	39440.9375
Trace 324	10	-59291.1	39439.9625	39439.9625
Trace 324	11	-59294.35	39441.1	39441.1
Trace 324	12	-59300.525	39438.0125	39438.0125
Trace 324	13	-59302.15	39440.9375	39440.9375
Trace 324	14	-59303.125	39435.25	39435.25
Trace 324	15	-59301.175	39433.95	39433.95
Trace 324	16	-59301.825	39434.6	39434.6
Trace 325	0	-59673.7875	39445.4875	39445.4875
Trace 325	1	-59670.05	39445.4875	39445.4875
Trace 325	2	-59664.525	39444.5125	39444.5125
Trace 325	3	-59659.8125	39441.5875	39441.5875
Trace 325	4	-59656.2375	39442.5625	39442.5625
Trace 325	5	-59653.9625	39443.5375	39443.5375
Trace 325	6	-59652.175	39446.1375	39446.1375
Trace 325	7	-59651.3625	39446.3	39446.3
Trace 325	8	-59649.25	39445.1625	39445.1625
Trace 325	9	-59648.1125	39444.5125	39444.5125
Trace 325	10	-59647.625	39445.4875	39445.4875
Trace 325	11	-59645.025	39444.5125	39444.5125
Trace 325	12	-59645.675	39445.1625	39445.1625
Trace 325	13	-59644.5375	39447.7625	39447.7625
Trace 325	14	-59642.75	39440.6125	39440.6125
Trace 325	15	-59640.475	39439.8	39439.8
Trace 325	16	-59639.6625	39440.2875	39440.2875
Trace 326	0	-59334.1625	39431.35	39431.35
Trace 326	1	-59333.675	39431.8375	39431.8375
Trace 326	2	-59330.425	39430.2125	39430.2125
Trace 326	3	-59325.0625	39428.1	39428.1
Trace 326	4	-59323.4375	39428.1	39428.1
Trace 326	5	-59320.1875	39427.775	39427.775
Trace 326	6	-59317.75	39426.9625	39426.9625
Trace 326	7	-59315.9625	39429.725	39429.725
Trace 326	8	-59315.15	39431.35	39431.35
Trace 326	9	-59314.6625	39434.4375	39434.4375
Trace 326	10	-59316.125	39435.7375	39435.7375
Trace 326	11	-59317.9125	39436.55	39436.55
Trace 326	12	-59320.675	39437.3625	39437.3625
Trace 326	13	-59319.5375	39434.4375	39434.4375
Trace 326	14	-59321.65	39433.4625	39433.4625
Trace 326	15	-59321.975	39440.45	39440.45
Trace 326	16	-59322.4625	39436.225	39436.225
Trace 327	0	-59667.9375	39432.1625	39432.1625
Trace 327	1	-59664.525	39432	39432
Trace 327	2	-59661.925	39427.125	39427.125
Trace 327	3	-59654.2875	39424.2	39424.2
Trace 327	4	-59656.725	39424.6875	39424.6875
Trace 327	5	-59658.1875	39425.0125	39425.0125
Trace 327	6	-59657.7	39427.45	39427.45
Trace 327	7	-59657.05	39428.9125	39428.9125
Trace 327	8	-59656.725	39430.2125	39430.2125
Trace 327	9	-59656.8875	39430.7	39430.7
Trace 327	10	-59655.75	39431.1875	39431.1875
Trace 327	11	-59656.725	39431.675	39431.675
Trace 327	12	-59656.725	39432	39432
Trace 327	13	-59656.725	39433.4625	39433.4625
Trace 327	14	-59655.2625	39434.275	39434.275
Trace 327	15	-59654.125	39434.4375	39434.4375
Trace 327	16	-59654.125	39433.3	39433.3
Trace 328	0	-59819.225	39432.65	39432.65
Trace 328	1	-59819.0625	39428.1	39428.1
Trace 328	2	-59815.1625	39423.875	39423.875
Trace 328	3	-59811.425	39422.575	39422.575
Trace 328	4	-59810.45	39421.7625	39421.7625
Trace 328	5	-59803.95	39437.6875	39437.6875
Trace 328	6	-59804.1125	39423.875	39423.875
Trace 328	7	-59802.4875	39434.6	39434.6
Trace 328	8	-59801.675	39424.3625	39424.3625
Trace 329	0	-59610.4125	39421.7625	39421.7625
Trace 329	1	-59607	39419.975	39419.975
Trace 329	2	-59603.75	39419.4875	39419.4875
Trace 329	3	-59600.3375	39418.025	39418.025
Trace 329	4	-59597.25	39419	39419
Trace 329	5	-59593.5125	39419	39419
Trace 329	6	-59591.8875	39418.1875	39418.1875
Trace 329	7	-59593.025	39418.675	39418.675
Trace 329	8	-59592.05	39419.8125	39419.8125
Trace 329	9	-59591.2375	39420.1375	39420.1375
Trace 329	10	-59590.1	39420.1375	39420.1375
Trace 329	11	-59589.9375	39420.3	39420.3
Trace 329	12	-59588.8	39420.1375	39420.1375
Trace 329	13	-59588.6375	39419.65	39419.65
Trace 329	14	-59588.9625	39419.325	39419.325
Trace 329	15	-59588.475	39419.4875	39419.4875
Trace 329	16	-59587.3375	39420.95	39420.95
Trace 330	0	-59885.2	39406	39406
Trace 330	1	-59886.0125	39405.8375	39405.8375
Trace 330	2	-59886.825	39405.1875	39405.1875
Trace 330	3	-59883.9	39405.675	39405.675
Trace 330	4	-59882.7625	39405.5125	39405.5125
Trace 330	5	-59880.975	39404.5375	39404.5375
Trace 330	6	-59880.325	39404.8625	39404.8625
Trace 330	7	-59878.5375	39401.45	39401.45
Trace 330	8	-59875.775	39399.5	39399.5
Trace 330	9	-59873.825	39399.825	39399.825
Trace 330	10	-59871.7125	39400.15	39400.15
Trace 330	11	-59871.7125	39400.3125	39400.3125
Trace 330	12	-59867.65	39400.15	39400.15
Trace 330	13	-59866.1875	39399.9875	39399.9875
Trace 330	14	-59865.8625	39398.2	39398.2
Trace 330	15	-59865.375	39398.85	39398.85
Trace 330	16	-59864.5625	39397.55	39397.55
Trace 331	0	-59703.6875	39401.45	39401.45
Trace 331	1	-59699.1375	39402.425	39402.425
Trace 331	2	-59699.95	39397.55	39397.55
Trace 331	3	-59693.2875	39397.3875	39397.3875
Trace 331	4	-59700.7625	39398.2	39398.2
Trace 331	5	-59704.9875	39401.6125	39401.6125
Trace 331	6	-59700.4375	39406.8125	39406.8125
Trace 331	7	-59691.9875	39397.55	39397.55
Trace 331	8	-59688.575	39394.4625	39394.4625
Trace 331	9	-59684.025	39396.7375	39396.7375
Trace 331	10	-59684.5125	39399.0125	39399.0125
Trace 332	0	-59796.8	39395.7625	39395.7625
Trace 332	1	-59803.3	39394.3	39394.3
Trace 332	2	-59804.1125	39390.5625	39390.5625
Trace 332	3	-59795.0125	39396.0875	39396.0875
Trace 332	4	-59797.125	39390.2375	39390.2375
Trace 332	5	-59796.9625	39389.75	39389.75
Trace 332	6	-59796.475	39385.525	39385.525
Trace 332	7	-59795.3375	39386.0125	39386.0125
Trace 332	8	-59791.925	39389.1	39389.1
Trace 332	9	-59795.5	39392.35	39392.35
Trace 332	10	-59795.5	39393.975	39393.975
Trace 332	11	-59793.875	39391.2125	39391.2125
Trace 332	12	-59796.8	39392.675	39392.675
Trace 332	13	-59794.0375	39388.6125	39388.6125
Trace 332	14	-59793.7125	39392.675	39392.675
Trace 332	15	-59793.3875	39392.5125	39392.5125
Trace 332	16	-59791.6	39390.8875	39390.8875
Trace 333	0	-59726.4375	39387.6375	39387.6375
Trace 333	1	-59718.15	39394.3	39394.3
Trace 334	0	-59735.7	39374.15	39374.15
Trace 334	1	-59736.35	39381.3	39381.3
Trace 334	2	-59725.625	39380.325	39380.325
Trace 334	3	-59727.575	39378.2125	39378.2125
Trace 334	4	-59722.2125	39378.5375	39378.5375
Trace 334	5	-59719.6125	39385.85	39385.85
Trace 334	6	-59712.4625	39391.2125	39391.2125
Trace 334	7	-59709.05	39388.2875	39388.2875
Trace 334	8	-59708.2375	39393.65	39393.65
Trace 334	9	-59706.2875	39388.9375	39388.9375
Trace 334	10	-59701.7375	39389.75	39389.75
Trace 334	11	-59695.075	39395.1125	39395.1125
Trace 334	12	-59690.85	39399.0125	39399.0125
Trace 334	13	-59700.1125	39398.2	39398.2
Trace 334	14	-59691.0125	39394.625	39394.625
Trace 335	0	-59757.6375	39366.025	39366.025
Trace 335	1	-59759.75	39366.025	39366.025
Trace 335	2	-59755.0375	39364.5625	39364.5625
Trace 335	3	-59753.7375	39364.075	39364.075
Trace 335	4	-59748.2125	39366.025	39366.025
Trace 335	5	-59746.1	39366.025	39366.025
Trace 335	6	-59742.6875	39366.8375	39366.8375
Trace 335	7	-59739.275	39368.95	39368.95
Trace 335	8	-59738.3	39369.6	39369.6
Trace 336	0	-59423.7	39354	39354
Trace 336	1	-59424.025	39346.525	39346.525
Trace 336	2	-59422.5625	39345.3875	39345.3875
Trace 336	3	-59419.475	39344.4125	39344.4125
Trace 336	4	-59414.6	39344.7375	39344.7375
Trace 336	5	-59415.0875	39351.5625	39351.5625
Trace 336	6	-59410.5375	39345.0625	39345.0625
Trace 336	7	-59410.2125	39345.875	39345.875
Trace 336	8	-59408.425	39346.3625	39346.3625
Trace 336	9	-59406.15	39346.3625	39346.3625
Trace 336	10	-59404.525	39345.55	39345.55
Trace 336	11	-59404.0375	39346.0375	39346.0375
Trace 336	12	-59404.525	39347.5	39347.5
Trace 337	0	-59403.875	39352.375	39352.375
Trace 337	1	-59403.55	39351.8875	39351.8875
Trace 337	2	-59400.1375	39350.9125	39350.9125
Trace 337	3	-59397.375	39351.075	39351.075
Trace 337	4	-59396.4	39351.725	39351.725
Trace 337	5	-59393.15	39352.7	39352.7
Trace 337	6	-59390.225	39353.35	39353.35
Trace 337	7	-59389.4125	39354.1625	39354.1625
Trace 337	8	-59387.3	39353.675	39353.675
Trace 337	9	-59389.0875	39355.1375	39355.1375
Trace 337	10	-59387.4625	39356.1125	39356.1125
Trace 337	11	-59387.1375	39356.1125	39356.1125
Trace 337	12	-59387.3	39356.7625	39356.7625
Trace 339	0	-59444.0125	39313.8625	39313.8625
Trace 339	1	-59444.5	39316.3	39316.3
Trace 339	2	-59440.1125	39315.325	39315.325
Trace 339	3	-59438.975	39314.8375	39314.8375
Trace 339	4	-59436.5375	39314.35	39314.35
Trace 339	5	-59438.4875	39313.7	39313.7
Trace 339	6	-59431.175	39315.4875	39315.4875
Trace 339	7	-59439.3	39314.8375	39314.8375
Trace 339	8	-59446.45	39307.2	39307.2
Trace 339	9	-59441.7375	39308.5	39308.5
Trace 339	10	-59449.7	39309.475	39309.475
Trace 339	11	-59441.7375	39312.075	39312.075
Trace 339	12	-59447.1	39309.475	39309.475
Trace 339	13	-59448.8875	39307.2	39307.2
Trace 339	14	-59450.35	39310.9375	39310.9375
Trace 339	15	-59451.1625	39309.6375	39309.6375
Trace 339	16	-59452.3	39309.475	39309.475
Trace 340	0	-59465.7875	39313.05	39313.05
Trace 340	1	-59464.325	39312.5625	39312.5625
Trace 340	2	-59460.2625	39308.9875	39308.9875
Trace 340	3	-59459.2875	39312.4	39312.4
Trace 340	4	-59455.0625	39310.6125	39310.6125
Trace 340	5	-59451.1625	39316.1375	39316.1375
Trace 340	6	-59451.65	39312.5625	39312.5625
Trace 341	0	-59582.7875	39307.6875	39307.6875
Trace 341	1	-59579.7	39314.675	39314.675
Trace 341	2	-59569.3	39306.7125	39306.7125
Trace 341	3	-59564.75	39305.0875	39305.0875
Trace 341	4	-59571.7375	39305.7375	39305.7375
Trace 341	5	-59567.1875	39325.4	39325.4
Trace 342	0	-59303.125	39304.4375	39304.4375
Trace 342	1	-59301.9875	39307.0375	39307.0375
Trace 342	2	-59298.7375	39306.55	39306.55
Trace 342	3	-59294.675	39305.0875	39305.0875
Trace 342	4	-59292.075	39308.0125	39308.0125
Trace 342	5	-59288.3375	39305.4125	39305.4125
Trace 342	6	-59290.45	39303.95	39303.95
Trace 342	7	-59288.6625	39307.525	39307.525
Trace 342	8	-59284.275	39307.3625	39307.3625
Trace 342	9	-59287.0375	39308.9875	39308.9875
Trace 342	10	-59284.6	39307.0375	39307.0375
Trace 342	11	-59284.925	39307.3625	39307.3625
Trace 342	12	-59283.4625	39305.25	39305.25
Trace 342	13	-59281.675	39308.5	39308.5
Trace 342	14	-59281.8375	39305.4125	39305.4125
Trace 342	15	-59280.05	39307.6875	39307.6875
Trace 342	16	-59281.1875	39305.4125	39305.4125
Trace 343	0	-59850.2625	39297.2875	39297.2875
Trace 343	1	-59856.925	39290.625	39290.625
Trace 343	2	-59846.3625	39294.525	39294.525
Trace 343	3	-59839.2125	39297.125	39297.125
Trace 343	4	-59833.6875	39296.9625	39296.9625
Trace 343	5	-59831.7375	39295.3375	39295.3375
Trace 343	6	-59829.1375	39299.725	39299.725
Trace 343	7	-59827.1875	39296.9625	39296.9625
Trace 343	8	-59828.325	39301.025	39301.025
Trace 343	9	-59827.1875	39302.325	39302.325
Trace 343	10	-59825.8875	39303.1375	39303.1375
Trace 343	11	-59827.5125	39300.5375	39300.5375
Trace 343	12	-59825.4	39302.65	39302.65
Trace 343	13	-59824.425	39299.5625	39299.5625
Trace 343	14	-59706.2875	39407.3	39407.3
Trace 343	15	-59822.9625	39298.425	39298.425
Trace 344	0	-59732.45	39291.4375	39291.4375
Trace 344	1	-59733.75	39290.3	39290.3
Trace 344	2	-59730.6625	39287.5375	39287.5375
Trace 344	3	-59730.0125	39287.05	39287.05
Trace 344	4	-59726.925	39286.2375	39286.2375
Trace 344	5	-59724.325	39288.35	39288.35
Trace 344	6	-59721.4	39288.35	39288.35
Trace 344	7	-59720.9125	39290.625	39290.625
Trace 344	8	-59718.475	39291.4375	39291.4375
Trace 344	9	-59718.9625	39291.925	39291.925
Trace 344	10	-59719.125	39291.6	39291.6
Trace 344	11	-59718.6375	39291.7625	39291.7625
Trace 344	12	-59718.3125	39291.925	39291.925
Trace 344	13	-59718.15	39292.7375	39292.7375
Trace 344	14	-59717.825	39292.575	39292.575
Trace 344	15	-59717.9875	39292.4125	39292.4125
Trace 344	16	-59717.3375	39292.7375	39292.7375
Trace 345	0	-59826.05	39288.675	39288.675
Trace 345	1	-59826.05	39286.4	39286.4
Trace 345	2	-59817.925	39283.475	39283.475
Trace 345	3	-59813.375	39284.45	39284.45
Trace 345	4	-59813.7	39284.125	39284.125
Trace 345	5	-59809.9625	39285.1	39285.1
Trace 345	6	-59806.7125	39284.9375	39284.9375
Trace 345	7	-59808.175	39286.5625	39286.5625
Trace 345	8	-59808.175	39285.75	39285.75
Trace 345	9	-59808.3375	39287.8625	39287.8625
Trace 345	10	-59806.0625	39287.375	39287.375
Trace 346	0	-59804.4375	39251.1375	39251.1375
Trace 346	1	-59803.625	39250.1625	39250.1625
Trace 346	2	-59795.825	39255.6875	39255.6875
Trace 346	3	-59792.0875	39261.8625	39261.8625
Trace 346	4	-59788.35	39269.6625	39269.6625
Trace 346	5	-59788.1875	39272.75	39272.75
Trace 346	6	-59788.1875	39273.2375	39273.2375
Trace 346	7	-59787.7	39273.8875	39273.8875
Trace 346	8	-59789	39271.9375	39271.9375
Trace 346	9	-59787.05	39278.275	39278.275
Trace 346	10	-59788.025	39280.875	39280.875
Trace 346	11	-59786.5625	39276.4875	39276.4875
Trace 346	12	-59785.1	39276.4875	39276.4875
Trace 346	13	-59781.3625	39276.8125	39276.8125
Trace 346	14	-59780.7125	39274.7	39274.7
Trace 346	15	-59780.55	39273.2375	39273.2375
Trace 346	16	-59780.3875	39272.5875	39272.5875
Trace 347	0	-59769.5	39243.9875	39243.9875
Trace 347	1	-59768.525	39242.3625	39242.3625
Trace 347	2	-59767.3875	39241.3875	39241.3875
Trace 347	3	-59762.5125	39242.0375	39242.0375
Trace 347	4	-59759.5875	39243.0125	39243.0125
Trace 347	5	-59756.5	39243.825	39243.825
Trace 347	6	-59754.7125	39244.3125	39244.3125
Trace 347	7	-59753.7375	39244.15	39244.15
Trace 347	8	-59749.675	39245.6125	39245.6125
Trace 347	9	-59748.375	39246.5875	39246.5875
Trace 347	10	-59746.2625	39247.5625	39247.5625
Trace 347	11	-59746.75	39245.775	39245.775
Trace 347	12	-59745.9375	39247.2375	39247.2375
Trace 347	13	-59745.6125	39247.075	39247.075
Trace 347	14	-59744.15	39247.5625	39247.5625
Trace 347	15	-59742.525	39248.05	39248.05
Trace 347	16	-59743.6625	39247.8875	39247.8875
Trace 348	0	-59306.5375	39219.2875	39219.2875
Trace 348	1	-59316.125	39217.825	39217.825
Trace 348	2	-59300.0375	39215.7125	39215.7125
Trace 348	3	-59288.3375	39210.1875	39210.1875
Trace 348	4	-59277.125	39209.2125	39209.2125
Trace 348	5	-59273.0625	39216.85	39216.85
Trace 349	0	-59505.6	39220.5875	39220.5875
Trace 349	1	-59507.55	39220.5875	39220.5875
Trace 349	2	-59505.1125	39219.45	39219.45
Trace 349	3	-59503.4875	39218.475	39218.475
Trace 349	4	-59501.8625	39218.3125	39218.3125
Trace 349	5	-59499.2625	39218.6375	39218.6375
Trace 349	6	-59496.175	39218.8	39218.8
Trace 349	7	-59495.3625	39218.3125	39218.3125
Trace 349	8	-59495.0375	39219.6125	39219.6125
Trace 349	9	-59493.7375	39218.9625	39218.9625
Trace 349	10	-59493.575	39219.2875	39219.2875
Trace 349	11	-59492.925	39217.3375	39217.3375
Trace 349	12	-59492.925	39219.125	39219.125
Trace 349	13	-59493.575	39218.475	39218.475
Trace 349	14	-59492.275	39220.2625	39220.2625
Trace 349	15	-59491.3	39220.2625	39220.2625
Trace 349	16	-59491.95	39219.6125	39219.6125
Trace 350	0	-59815.65	39198.4875	39198.4875
Trace 350	1	-59815	39198.8125	39198.8125
Trace 350	2	-59812.2375	39197.675	39197.675
Trace 350	3	-59809.8	39197.35	39197.35
Trace 350	4	-59807.2	39197.025	39197.025
Trace 350	5	-59803.625	39198.4875	39198.4875
Trace 350	6	-59801.8375	39197.025	39197.025
Trace 350	7	-59800.05	39196.375	39196.375
Trace 350	8	-59802.325	39198.975	39198.975
Trace 350	9	-59798.425	39199.4625	39199.4625
Trace 350	10	-59797.9375	39197.8375	39197.8375
Trace 350	11	-59800.05	39201.575	39201.575
Trace 350	12	-59798.75	39200.6	39200.6
Trace 350	13	-59799.2375	39201.25	39201.25
Trace 350	14	-59798.75	39202.55	39202.55
Trace 350	15	-59796.15	39201.575	39201.575
Trace 350	16	-59796.8	39202.225	39202.225
Trace 351	0	-59459.45	39196.5375	39196.5375
Trace 351	1	-59461.2375	39196.05	39196.05
Trace 351	2	-59455.3875	39196.8625	39196.8625
Trace 351	3	-59454.9	39195.8875	39195.8875
Trace 351	4	-59455.7125	39198.65	39198.65
Trace 351	5	-59447.5875	39196.2125	39196.2125
Trace 351	6	-59449.7	39197.025	39197.025
Trace 351	7	-59449.2125	39195.8875	39195.8875
Trace 351	8	-59444.0125	39196.7	39196.7
Trace 351	9	-59444.0125	39201.575	39201.575
Trace 351	10	-59442.0625	39203.3625	39203.3625
Trace 351	11	-59440.925	39197.8375	39197.8375
Trace 351	12	-59441.9	39196.5375	39196.5375
Trace 351	13	-59445.475	39199.3	39199.3
Trace 351	14	-59444.175	39198.325	39198.325
Trace 351	15	-59447.2625	39199.1375	39199.1375
Trace 351	16	-59452.3	39194.5875	39194.5875
Trace 352	0	-59882.275	39189.3875	39189.3875
Trace 352	1	-59885.0375	39188.575	39188.575
Trace 352	2	-59882.1125	39189.7125	39189.7125
Trace 352	3	-59882.7625	39190.6875	39190.6875
Trace 352	4	-59882.1125	39192.6375	39192.6375
Trace 352	5	-59881.3	39194.9125	39194.9125
Trace 352	6	-59878.2125	39195.075	39195.075
Trace 352	7	-59876.9125	39197.35	39197.35
Trace 352	8	-59874.15	39202.3875	39202.3875
Trace 352	9	-59871.3875	39207.75	39207.75
Trace 352	10	-59868.7875	39208.8875	39208.8875
Trace 352	11	-59865.5375	39206.2875	39206.2875
Trace 352	12	-59863.75	39204.3375	39204.3375
Trace 352	13	-59862.6125	39205.15	39205.15
Trace 352	14	-59863.2625	39205.475	39205.475
Trace 352	15	-59863.1	39200.4375	39200.4375
Trace 352	16	-59864.2375	39196.8625	39196.8625
Trace 353	0	-59866.5125	39183.05	39183.05
Trace 353	1	-59869.925	39182.4	39182.4
Trace 353	2	-59865.5375	39182.4	39182.4
Trace 353	3	-59863.5875	39181.425	39181.425
Trace 353	4	-59863.5875	39181.75	39181.75
Trace 353	5	-59861.3125	39181.75	39181.75
Trace 353	6	-59856.7625	39185.4875	39185.4875
Trace 353	7	-59856.275	39184.8375	39184.8375
Trace 353	8	-59850.9125	39188.25	39188.25
Trace 353	9	-59852.8625	39187.7625	39187.7625
Trace 353	10	-59850.5875	39189.875	39189.875
Trace 353	11	-59851.4	39189.55	39189.55
Trace 353	12	-59850.425	39186.95	39186.95
Trace 353	13	-59850.2625	39190.2	39190.2
Trace 353	14	-59847.9875	39191.3375	39191.3375
Trace 353	15	-59847.0125	39194.1	39194.1
Trace 353	16	-59848.3125	39193.125	39193.125
Trace 354	0	-59748.2125	39161.1125	39161.1125
Trace 354	1	-59747.4	39157.7	39157.7
Trace 354	2	-59741.3875	39160.3	39160.3
Trace 354	3	-59736.35	39162.9	39162.9
Trace 354	4	-59731.9625	39160.3	39160.3
Trace 354	5	-59723.025	39157.7	39157.7
Trace 354	6	-59715.55	39157.375	39157.375
Trace 354	7	-59711.65	39155.5875	39155.5875
Trace 354	8	-59708.075	39152.9875	39152.9875
Trace 354	9	-59706.2875	39151.0375	39151.0375
Trace 354	10	-59705.6375	39151.2	39151.2
Trace 354	11	-59704.175	39145.675	39145.675
Trace 354	12	-59704.175	39149.575	39149.575
Trace 354	13	-59703.525	39149.575	39149.575
Trace 354	14	-59702.55	39149.0875	39149.0875
Trace 354	15	-59701.9	39149.575	39149.575
Trace 354	16	-59701.4125	39149.25	39149.25
Trace 355	0	-59468.7125	39147.625	39147.625
